lat_bin,lon_bin,safety_score,total_businesses,lat,lon,bank_atm,restaurant_takeout,coffee_shop,convenience_store,24_7_pharmacy,gas_station,grocery_store,gym_late
38,69,25,7,43.77250000000009,-79.29250000000032,0,2,1,1,0,2,1,0
49,78,11,4,43.82750000000012,-79.24750000000036,0,2,1,1,0,0,0,0
42,39,9,3,43.7925000000001,-79.44250000000018,0,2,1,0,0,0,0,0
21,16,14,4,43.68750000000005,-79.55750000000008,0,1,0,1,0,1,1,0
19,55,2,1,43.677500000000045,-79.36250000000025,0,0,0,1,0,0,0,0
20,20,24,6,43.68250000000005,-79.5375000000001,1,1,1,1,0,2,0,0
39,33,9,3,43.777500000000096,-79.47250000000015,0,2,1,0,0,0,0,0
11,51,51,15,43.637500000000024,-79.38250000000023,2,4,3,3,0,0,1,2
31,29,3,1,43.737500000000075,-79.49250000000013,0,0,1,0,0,0,0,0
23,25,14,4,43.697500000000055,-79.51250000000012,0,1,0,1,0,1,1,0
41,79,5,2,43.7875000000001,-79.24250000000036,0,1,0,1,0,0,0,0
20,56,3,1,43.68250000000005,-79.35750000000026,0,0,1,0,0,0,0,0
12,52,66,17,43.64250000000003,-79.37750000000024,2,6,4,1,1,0,1,2
31,65,5,2,43.737500000000075,-79.3125000000003,0,1,0,1,0,0,0,0
44,84,9,3,43.80250000000011,-79.21750000000038,0,2,1,0,0,0,0,0
32,30,6,2,43.74250000000008,-79.48750000000014,0,2,0,0,0,0,0,0
23,61,3,1,43.697500000000055,-79.33250000000028,0,0,1,0,0,0,0,0
24,26,5,2,43.70250000000006,-79.50750000000012,0,0,1,1,0,0,0,0
16,22,20,5,43.66250000000004,-79.5275000000001,1,1,0,1,0,1,1,0
35,35,3,1,43.757500000000086,-79.46250000000016,0,0,1,0,0,0,0,0
34,76,26,7,43.75250000000008,-79.25750000000035,1,3,0,1,0,1,1,0
45,85,3,1,43.80750000000011,-79.21250000000039,0,1,0,0,0,0,0,0
37,81,16,5,43.76750000000009,-79.23250000000037,0,3,0,1,0,1,0,0
38,46,41,11,43.77250000000009,-79.40750000000021,2,5,1,1,0,1,1,0
17,23,30,8,43.66750000000004,-79.52250000000011,1,3,1,1,0,2,0,0
9,19,17,5,43.62750000000002,-79.54250000000009,0,1,1,1,0,1,1,0
15,62,11,4,43.657500000000034,-79.32750000000028,0,2,1,1,0,0,0,0
26,71,25,6,43.71250000000006,-79.28250000000033,1,1,0,1,0,2,1,0
27,36,6,2,43.717500000000065,-79.45750000000017,0,2,0,0,0,0,0,0
18,67,0,0,43.67250000000004,-79.30250000000031,0,0,0,0,0,0,0,0
19,32,9,3,43.677500000000045,-79.47750000000015,0,2,1,0,0,0,0,0
38,82,22,6,43.77250000000009,-79.22750000000038,0,2,0,1,0,2,1,0
30,41,6,2,43.73250000000007,-79.43250000000019,0,1,1,0,0,0,0,0
27,72,16,4,43.717500000000065,-79.27750000000033,1,1,0,1,0,1,0,0
40,91,6,2,43.7825000000001,-79.18250000000042,0,2,0,0,0,0,0,0
19,68,9,3,43.677500000000045,-79.29750000000031,0,2,1,0,0,0,0,0
20,33,3,1,43.68250000000005,-79.47250000000015,0,1,0,0,0,0,0,0
39,46,26,8,43.777500000000096,-79.40750000000021,1,2,2,2,0,0,0,1
12,29,8,3,43.64250000000003,-79.49250000000013,0,2,0,1,0,0,0,0
30,77,17,5,43.73250000000007,-79.25250000000035,0,1,1,1,0,1,1,0
31,42,9,3,43.737500000000075,-79.4275000000002,0,2,1,0,0,0,0,0
4,25,3,1,43.602500000000006,-79.51250000000012,0,1,0,0,0,0,0,0
32,7,6,2,43.74250000000008,-79.60250000000003,0,2,0,0,0,0,0,0
23,38,2,1,43.697500000000055,-79.44750000000018,0,0,0,1,0,0,0,0
35,12,8,3,43.757500000000086,-79.57750000000006,0,1,1,1,0,0,0,0
41,92,2,1,43.7875000000001,-79.17750000000042,0,0,0,1,0,0,0,0
1,19,8,3,43.5875,-79.54250000000009,0,2,0,1,0,0,0,0
33,88,5,2,43.74750000000008,-79.1975000000004,0,0,1,1,0,0,0,0
34,53,8,3,43.75250000000008,-79.37250000000024,0,2,0,1,0,0,0,0
13,30,11,4,43.64750000000003,-79.48750000000014,0,2,1,1,0,0,0,0
44,97,5,2,43.80250000000011,-79.15250000000044,0,1,0,1,0,0,0,0
45,62,3,1,43.80750000000011,-79.32750000000028,0,0,1,0,0,0,0,0
37,58,6,2,43.76750000000009,-79.34750000000027,0,2,0,0,0,0,0,0
16,35,8,3,43.66250000000004,-79.46250000000016,0,1,1,1,0,0,0,0
36,13,9,3,43.76250000000009,-79.57250000000006,0,2,1,0,0,0,0,0
28,9,3,1,43.72250000000007,-79.59250000000004,0,1,0,0,0,0,0,0
34,89,11,4,43.75250000000008,-79.19250000000041,0,2,1,1,0,0,0,0
26,48,34,9,43.71250000000006,-79.39750000000022,2,2,1,2,0,1,1,0
46,63,0,0,43.812500000000114,-79.32250000000029,0,0,0,0,0,0,0,0
37,94,3,1,43.76750000000009,-79.16750000000043,0,0,1,0,0,0,0,0
38,59,0,0,43.77250000000009,-79.34250000000027,0,0,0,0,0,0,0,0
49,68,9,3,43.82750000000012,-79.29750000000031,0,2,1,0,0,0,0,0
27,49,32,10,43.717500000000065,-79.39250000000023,1,4,2,2,0,0,1,0
19,45,24,7,43.677500000000045,-79.41250000000021,1,3,1,1,0,0,1,0
20,10,17,5,43.68250000000005,-79.58750000000005,0,2,0,1,0,1,1,0
11,41,6,2,43.637500000000024,-79.43250000000019,0,2,0,0,0,0,0,0
30,54,2,1,43.73250000000007,-79.36750000000025,0,0,0,1,0,0,0,0
31,19,8,3,43.737500000000075,-79.54250000000009,0,1,1,1,0,0,0,0
23,15,16,5,43.697500000000055,-79.56250000000007,0,3,0,1,0,1,0,0
41,69,6,2,43.7875000000001,-79.29250000000032,0,2,0,0,0,0,0,0
33,65,0,0,43.74750000000008,-79.3125000000003,0,0,0,0,0,0,0,0
12,42,5,2,43.64250000000003,-79.4275000000002,0,1,0,1,0,0,0,0
13,7,3,1,43.64750000000003,-79.60250000000003,0,1,0,0,0,0,0,0
44,74,9,3,43.80250000000011,-79.26750000000034,0,2,1,0,0,0,0,0
32,20,6,2,43.74250000000008,-79.5375000000001,0,1,1,0,0,0,0,0
24,16,6,2,43.70250000000006,-79.55750000000008,0,1,1,0,0,0,0,0
35,25,11,4,43.757500000000086,-79.51250000000012,0,2,1,1,0,0,0,0
22,55,6,2,43.69250000000005,-79.36250000000025,0,2,0,0,0,0,0,0
34,66,3,1,43.75250000000008,-79.3075000000003,0,1,0,0,0,0,0,0
45,75,3,1,43.80750000000011,-79.26250000000034,0,0,1,0,0,0,0,0
37,71,14,4,43.76750000000009,-79.28250000000033,0,1,0,1,0,1,1,0
38,36,6,2,43.77250000000009,-79.45750000000017,0,1,1,0,0,0,0,0
15,52,69,20,43.657500000000034,-79.37750000000024,3,6,5,3,0,0,2,1
26,61,11,4,43.71250000000006,-79.33250000000028,0,2,1,1,0,0,0,0
27,26,11,4,43.717500000000065,-79.50750000000012,0,2,1,1,0,0,0,0
18,57,3,1,43.67250000000004,-79.35250000000026,0,1,0,0,0,0,0,0
19,22,24,7,43.677500000000045,-79.5275000000001,0,3,1,1,0,2,0,0
11,18,16,5,43.637500000000024,-79.54750000000008,0,2,1,1,0,1,0,0
30,31,11,4,43.73250000000007,-79.48250000000014,0,2,1,1,0,0,0,0
42,42,2,1,43.7925000000001,-79.4275000000002,0,0,0,1,0,0,0,0
29,72,16,4,43.72750000000007,-79.27750000000033,1,1,0,1,0,1,0,0
48,85,3,1,43.82250000000012,-79.21250000000039,0,0,1,0,0,0,0,0
40,81,2,1,43.7825000000001,-79.23250000000037,0,0,0,1,0,0,0,0
41,46,5,2,43.7875000000001,-79.40750000000021,0,1,0,1,0,0,0,0
20,23,31,8,43.68250000000005,-79.52250000000011,1,3,0,1,0,2,1,0
12,19,21,5,43.64250000000003,-79.54250000000009,1,1,0,1,0,2,0,0
31,32,11,4,43.737500000000075,-79.47750000000015,0,2,1,1,0,0,0,0
23,28,8,3,43.697500000000055,-79.49750000000013,0,2,0,1,0,0,0,0
41,82,2,1,43.7875000000001,-79.22750000000038,0,0,0,1,0,0,0,0
33,78,26,7,43.74750000000008,-79.24750000000036,1,3,0,1,0,1,1,0
34,43,35,10,43.75250000000008,-79.4225000000002,1,4,2,1,0,1,1,0
25,74,24,6,43.70750000000006,-79.26750000000034,1,2,0,1,0,2,0,0
45,52,5,2,43.80750000000011,-79.37750000000024,0,0,1,1,0,0,0,0
37,48,39,10,43.76750000000009,-79.39750000000022,2,2,2,1,0,1,1,1
22,68,5,2,43.69250000000005,-79.29750000000031,0,0,1,1,0,0,0,0
15,29,2,1,43.657500000000034,-79.49250000000013,0,0,0,1,0,0,0,0
26,38,6,2,43.71250000000006,-79.44750000000018,0,1,1,0,0,0,0,0
18,34,0,0,43.67250000000004,-79.46750000000016,0,0,0,0,0,0,0,0
38,49,44,12,43.77250000000009,-79.39250000000023,2,4,3,1,0,1,1,0
30,8,11,4,43.73250000000007,-79.59750000000004,0,2,1,1,0,0,0,0
36,88,8,3,43.76250000000009,-79.1975000000004,0,1,1,1,0,0,0,0
8,26,22,6,43.62250000000002,-79.50750000000012,1,3,0,1,0,1,0,0
27,39,2,1,43.717500000000065,-79.44250000000018,0,0,0,1,0,0,0,0
19,35,8,3,43.677500000000045,-79.46250000000016,0,2,0,1,0,0,0,0
30,44,9,3,43.73250000000007,-79.4175000000002,0,2,1,0,0,0,0,0
31,9,11,4,43.737500000000075,-79.59250000000004,0,2,1,1,0,0,0,0
40,94,5,2,43.7825000000001,-79.16750000000043,0,0,1,1,0,0,0,0
41,59,9,3,43.7875000000001,-79.34250000000027,0,2,1,0,0,0,0,0
33,55,9,3,43.74750000000008,-79.36250000000025,0,2,1,0,0,0,0,0
34,20,5,2,43.75250000000008,-79.5375000000001,0,0,1,1,0,0,0,0
25,51,39,11,43.70750000000006,-79.38250000000023,2,2,3,2,0,0,1,1
4,28,3,1,43.602500000000006,-79.49750000000013,0,0,1,0,0,0,0,0
44,64,9,3,43.80250000000011,-79.3175000000003,0,2,1,0,0,0,0,0
24,6,3,1,43.70250000000006,-79.60750000000003,0,1,0,0,0,0,0,0
37,25,9,3,43.76750000000009,-79.51250000000012,0,2,1,0,0,0,0,0
22,45,44,12,43.69250000000005,-79.41250000000021,2,2,3,2,0,1,1,1
14,41,3,1,43.65250000000003,-79.43250000000019,0,1,0,0,0,0,0,0
34,56,0,0,43.75250000000008,-79.35750000000026,0,0,0,0,0,0,0,0
26,15,6,2,43.71250000000006,-79.56250000000007,0,2,0,0,0,0,0,0
37,61,8,3,43.76750000000009,-79.33250000000028,0,2,0,1,0,0,0,0
15,42,2,1,43.657500000000034,-79.4275000000002,0,0,0,1,0,0,0,0
47,74,8,3,43.817500000000116,-79.26750000000034,0,1,1,1,0,0,0,0
26,51,44,12,43.71250000000006,-79.38250000000023,2,5,2,1,0,1,1,0
27,16,6,2,43.717500000000065,-79.55750000000008,0,1,1,0,0,0,0,0
18,47,33,9,43.67250000000004,-79.40250000000022,2,4,1,1,0,0,1,0
30,21,9,3,43.73250000000007,-79.5325000000001,0,2,1,0,0,0,0,0
29,62,6,2,43.72750000000007,-79.32750000000028,0,2,0,0,0,0,0,0
48,75,5,2,43.82250000000012,-79.26250000000034,0,1,0,1,0,0,0,0
21,58,0,0,43.68750000000005,-79.34750000000027,0,0,0,0,0,0,0,0
40,71,5,2,43.7825000000001,-79.28250000000033,0,0,1,1,0,0,0,0
41,36,3,1,43.7875000000001,-79.45750000000017,0,0,1,0,0,0,0,0
20,13,14,4,43.68250000000005,-79.57250000000006,0,1,0,1,0,1,1,0
23,18,25,7,43.697500000000055,-79.54750000000008,1,3,1,1,0,1,0,0
10,48,73,20,43.63250000000002,-79.39750000000022,2,8,5,2,1,0,1,1
33,68,30,8,43.74750000000008,-79.29750000000031,1,3,1,1,0,2,0,0
25,64,11,4,43.70750000000006,-79.3175000000003,0,2,1,1,0,0,0,0
43,81,6,2,43.797500000000106,-79.23250000000037,0,1,1,0,0,0,0,0
22,58,8,3,43.69250000000005,-79.34750000000027,0,1,1,1,0,0,0,0
14,54,78,22,43.65250000000003,-79.36750000000025,4,6,6,3,0,0,1,2
15,19,30,8,43.657500000000034,-79.54250000000009,1,3,1,1,0,2,0,0
7,15,9,3,43.617500000000014,-79.56250000000007,0,2,1,0,0,0,0,0
26,28,6,2,43.71250000000006,-79.49750000000013,0,1,1,0,0,0,0,0
18,24,19,5,43.67250000000004,-79.51750000000011,1,2,0,1,0,1,0,0
17,65,3,1,43.66750000000004,-79.3125000000003,0,1,0,0,0,0,0,0
36,78,18,5,43.76250000000009,-79.24750000000036,0,1,1,1,0,2,0,0
28,74,25,6,43.72250000000007,-79.26750000000034,1,1,0,1,0,2,1,0
29,39,8,3,43.72750000000007,-79.44250000000018,0,2,0,1,0,0,0,0
47,87,3,1,43.817500000000116,-79.2025000000004,0,0,1,0,0,0,0,0
8,16,25,7,43.62250000000002,-79.55750000000008,0,2,1,1,0,2,1,0
40,48,6,2,43.7825000000001,-79.39750000000022,0,1,1,0,0,0,0,0
19,25,28,8,43.677500000000045,-79.51250000000012,0,3,1,1,0,2,1,0
11,21,20,6,43.637500000000024,-79.5325000000001,0,2,1,1,0,1,1,0
29,75,22,6,43.72750000000007,-79.26250000000034,0,1,1,1,0,2,1,0
21,71,6,2,43.68750000000005,-79.28250000000033,0,2,0,0,0,0,0,0
41,49,8,3,43.7875000000001,-79.39250000000023,0,1,1,1,0,0,0,0
34,10,6,2,43.75250000000008,-79.58750000000005,0,2,0,0,0,0,0,0
25,41,11,4,43.70750000000006,-79.43250000000019,0,2,1,1,0,0,0,0
44,54,3,1,43.80250000000011,-79.36750000000025,0,1,0,0,0,0,0,0
37,15,6,2,43.76750000000009,-79.56250000000007,0,1,1,0,0,0,0,0
3,22,0,0,43.597500000000004,-79.5275000000001,0,0,0,0,0,0,0,0
22,35,6,2,43.69250000000005,-79.46250000000016,0,1,1,0,0,0,0,0
14,31,3,1,43.65250000000003,-79.48250000000014,0,1,0,0,0,0,0,0
32,85,19,6,43.74250000000008,-79.21250000000039,0,3,1,1,0,1,0,0
43,94,2,1,43.797500000000106,-79.16750000000043,0,0,0,1,0,0,0,0
35,90,11,4,43.757500000000086,-79.18750000000041,0,2,1,1,0,0,0,0
36,55,6,2,43.76250000000009,-79.36250000000025,0,2,0,0,0,0,0,0
15,32,2,1,43.657500000000034,-79.47750000000015,0,0,0,1,0,0,0,0
28,51,0,0,43.72250000000007,-79.38250000000023,0,0,0,0,0,0,0,0
7,28,6,2,43.617500000000014,-79.49750000000013,0,1,1,0,0,0,0,0
18,37,5,2,43.67250000000004,-79.45250000000017,0,0,1,1,0,0,0,0
30,11,5,2,43.73250000000007,-79.58250000000005,0,1,0,1,0,0,0,0
48,65,5,2,43.82250000000012,-79.3125000000003,0,1,0,1,0,0,0,0
21,48,21,6,43.68750000000005,-79.39750000000022,1,2,1,1,0,0,1,0
40,61,0,0,43.7825000000001,-79.33250000000028,0,0,0,0,0,0,0,0
33,22,5,2,43.74750000000008,-79.5275000000001,0,1,0,1,0,0,0,0
22,12,17,5,43.69250000000005,-79.57750000000006,0,2,0,1,0,1,1,0
34,23,9,3,43.75250000000008,-79.52250000000011,0,2,1,0,0,0,0,0
25,54,3,1,43.70750000000006,-79.36750000000025,0,1,0,0,0,0,0,0
37,28,3,1,43.76750000000009,-79.49750000000013,0,1,0,0,0,0,0,0
32,62,6,2,43.74250000000008,-79.32750000000028,0,2,0,0,0,0,0,0
24,58,5,2,43.70250000000006,-79.34750000000027,0,0,1,1,0,0,0,0
43,71,9,3,43.797500000000106,-79.28250000000033,0,2,1,0,0,0,0,0
35,67,0,0,43.757500000000086,-79.30250000000031,0,0,0,0,0,0,0,0
14,44,3,1,43.65250000000003,-79.4175000000002,0,0,1,0,0,0,0,0
26,18,8,3,43.71250000000006,-79.54750000000008,0,1,1,1,0,0,0,0
18,14,26,7,43.67250000000004,-79.56750000000007,1,2,1,1,0,1,1,0
17,55,68,20,43.66750000000004,-79.36250000000025,2,6,6,2,0,0,2,2
28,64,5,2,43.72250000000007,-79.3175000000003,0,1,0,1,0,0,0,0
29,29,11,4,43.72750000000007,-79.49250000000013,0,2,1,1,0,0,0,0
21,25,20,6,43.68750000000005,-79.51250000000012,0,2,1,1,0,1,1,0
40,38,6,2,43.7825000000001,-79.44750000000018,0,2,0,0,0,0,0,0
10,15,27,7,43.63250000000002,-79.56250000000007,1,3,0,1,0,2,0,0
42,84,8,3,43.7925000000001,-79.21750000000038,0,1,1,1,0,0,0,0
21,61,6,2,43.68750000000005,-79.33250000000028,0,2,0,0,0,0,0,0
41,39,8,3,43.7875000000001,-79.44250000000018,0,2,0,1,0,0,0,0
20,65,0,0,43.68250000000005,-79.3125000000003,0,0,0,0,0,0,0,0
25,31,6,2,43.70750000000006,-79.48250000000014,0,1,1,0,0,0,0,0
31,74,25,6,43.737500000000075,-79.26750000000034,1,1,0,1,0,2,1,0
23,70,8,3,43.697500000000055,-79.28750000000032,0,2,0,1,0,0,0,0
43,48,3,1,43.797500000000106,-79.39750000000022,0,0,1,0,0,0,0,0
14,21,27,7,43.65250000000003,-79.5325000000001,1,3,0,1,0,2,0,0
32,75,14,4,43.74250000000008,-79.26250000000034,0,1,0,1,0,1,1,0
43,84,3,1,43.797500000000106,-79.21750000000038,0,1,0,0,0,0,0,0
17,32,2,1,43.66750000000004,-79.47750000000015,0,0,0,1,0,0,0,0
35,80,21,6,43.757500000000086,-79.23750000000037,0,3,0,1,0,2,0,0
36,45,22,6,43.76250000000009,-79.41250000000021,1,2,1,1,0,1,0,0
28,41,0,0,43.72250000000007,-79.43250000000019,0,0,0,0,0,0,0,0
6,22,6,2,43.61250000000001,-79.5275000000001,0,2,0,0,0,0,0,0
38,91,2,1,43.77250000000009,-79.18250000000042,0,0,0,1,0,0,0,0
17,68,8,3,43.66750000000004,-79.29750000000031,0,1,1,1,0,0,0,0
29,42,5,2,43.72750000000007,-79.4275000000002,0,0,1,1,0,0,0,0
21,38,5,2,43.68750000000005,-79.44750000000018,0,0,1,1,0,0,0,0
40,51,0,0,43.7825000000001,-79.38250000000023,0,0,0,0,0,0,0,0
27,81,21,5,43.717500000000065,-79.23250000000037,1,1,0,1,0,2,0,0
39,55,3,1,43.777500000000096,-79.36250000000025,0,1,0,0,0,0,0,0
10,28,3,1,43.63250000000002,-79.49750000000013,0,1,0,0,0,0,0,0
42,97,9,3,43.7925000000001,-79.15250000000044,0,2,1,0,0,0,0,0
39,91,0,0,43.777500000000096,-79.18250000000042,0,0,0,0,0,0,0,0
13,39,8,3,43.64750000000003,-79.44250000000018,0,2,0,1,0,0,0,0
24,48,39,10,43.70250000000006,-79.39750000000022,2,2,2,1,0,1,1,1
3,25,8,3,43.597500000000004,-79.51250000000012,0,1,1,1,0,0,0,0
16,44,8,3,43.66250000000004,-79.4175000000002,0,2,0,1,0,0,0,0
43,61,11,4,43.797500000000106,-79.33250000000028,0,2,1,1,0,0,0,0
35,57,0,0,43.757500000000086,-79.35250000000026,0,0,0,0,0,0,0,0
36,22,6,2,43.76250000000009,-79.5275000000001,0,1,1,0,0,0,0,0
46,72,3,1,43.812500000000114,-79.27750000000033,0,0,1,0,0,0,0,0
17,45,2,1,43.66750000000004,-79.41250000000021,0,0,0,1,0,0,0,0
36,58,0,0,43.76250000000009,-79.34750000000027,0,0,0,0,0,0,0,0
49,77,11,4,43.82750000000012,-79.25250000000035,0,2,1,1,0,0,0,0
21,15,31,8,43.68750000000005,-79.56250000000007,1,3,0,1,0,2,1,0
50,78,11,4,43.832500000000124,-79.24750000000036,0,2,1,1,0,0,0,0
42,74,9,3,43.7925000000001,-79.26750000000034,0,2,1,0,0,0,0,0
25,21,9,3,43.70750000000006,-79.5325000000001,0,2,1,0,0,0,0,0
20,55,5,2,43.68250000000005,-79.36250000000025,0,1,0,1,0,0,0,0
39,68,21,5,43.777500000000096,-79.29750000000031,1,1,0,1,0,2,0,0
12,51,88,24,43.64250000000003,-79.38250000000023,3,8,6,3,1,0,1,2
32,29,5,2,43.74250000000008,-79.49250000000013,0,0,1,1,0,0,0,0
23,60,3,1,43.697500000000055,-79.33750000000028,0,0,1,0,0,0,0,0
35,34,5,2,43.757500000000086,-79.46750000000016,0,1,0,1,0,0,0,0
14,11,16,4,43.65250000000003,-79.58250000000005,1,1,0,1,0,1,0,0
13,52,112,30,43.64750000000003,-79.37750000000024,7,9,9,2,0,0,2,1
32,65,11,4,43.74250000000008,-79.3125000000003,0,2,1,1,0,0,0,0
45,84,3,1,43.80750000000011,-79.21750000000038,0,0,1,0,0,0,0,0
24,61,6,2,43.70250000000006,-79.33250000000028,0,2,0,0,0,0,0,0
16,57,5,2,43.66250000000004,-79.35250000000026,0,0,1,1,0,0,0,0
17,22,23,6,43.66750000000004,-79.5275000000001,1,2,0,1,0,1,1,0
35,70,27,7,43.757500000000086,-79.28750000000032,1,2,1,1,0,2,0,0
36,35,2,1,43.76250000000009,-79.46250000000016,0,0,0,1,0,0,0,0
28,31,8,3,43.72250000000007,-79.48250000000014,0,2,0,1,0,0,0,0
46,85,2,1,43.812500000000114,-79.21250000000039,0,0,0,1,0,0,0,0
38,81,31,8,43.77250000000009,-79.23250000000037,1,2,1,1,0,2,1,0
42,51,8,3,43.7925000000001,-79.38250000000023,0,2,0,1,0,0,0,0
21,28,5,2,43.68750000000005,-79.49750000000013,0,0,1,1,0,0,0,0
27,71,29,8,43.717500000000065,-79.28250000000033,1,3,1,1,0,1,1,0
33,2,6,2,43.74750000000008,-79.62750000000001,0,1,1,0,0,0,0,0
19,67,6,2,43.677500000000045,-79.30250000000031,0,1,1,0,0,0,0,0
39,45,31,9,43.777500000000096,-79.41250000000021,1,4,2,1,0,1,0,0
30,76,24,6,43.73250000000007,-79.25750000000035,1,1,1,1,0,2,0,0
31,41,6,2,43.737500000000075,-79.43250000000019,0,1,1,0,0,0,0,0
10,18,24,7,43.63250000000002,-79.54750000000008,0,3,1,1,0,2,0,0
42,87,0,0,43.7925000000001,-79.2025000000004,0,0,0,0,0,0,0,0
41,91,8,3,43.7875000000001,-79.18250000000042,0,2,0,1,0,0,0,0
20,68,5,2,43.68250000000005,-79.29750000000031,0,1,0,1,0,0,0,0
13,29,5,2,43.64750000000003,-79.49250000000013,0,0,1,1,0,0,0,0
31,77,19,5,43.737500000000075,-79.25250000000035,0,1,0,1,0,2,1,0
32,42,31,9,43.74250000000008,-79.4275000000002,1,2,3,1,0,0,1,1
23,73,8,3,43.697500000000055,-79.27250000000033,0,1,1,1,0,0,0,0
24,38,5,2,43.70250000000006,-79.44750000000018,0,1,0,1,0,0,0,0
43,51,5,2,43.797500000000106,-79.38250000000023,0,1,0,1,0,0,0,0
16,34,6,2,43.66250000000004,-79.46750000000016,0,2,0,0,0,0,0,0
35,47,37,10,43.757500000000086,-79.40250000000022,2,2,2,2,0,1,1,0
36,12,3,1,43.76250000000009,-79.57750000000006,0,0,1,0,0,0,0,0
28,8,6,2,43.72250000000007,-79.59750000000004,0,1,1,0,0,0,0,0
34,88,6,2,43.75250000000008,-79.1975000000004,0,2,0,0,0,0,0,0
46,62,9,3,43.812500000000114,-79.32750000000028,0,2,1,0,0,0,0,0
37,93,3,1,43.76750000000009,-79.17250000000043,0,1,0,0,0,0,0,0
38,58,6,2,43.77250000000009,-79.34750000000027,0,2,0,0,0,0,0,0
17,35,9,3,43.66750000000004,-79.46250000000016,0,2,1,0,0,0,0,0
49,67,0,0,43.82750000000012,-79.30250000000031,0,0,0,0,0,0,0,0
28,44,6,2,43.72250000000007,-79.4175000000002,0,2,0,0,0,0,0,0
29,9,9,3,43.72750000000007,-79.59250000000004,0,2,1,0,0,0,0,0
27,48,38,10,43.717500000000065,-79.39750000000022,2,4,1,1,0,1,1,0
6,25,8,3,43.61250000000001,-79.51250000000012,0,1,1,1,0,0,0,0
38,94,5,2,43.77250000000009,-79.16750000000043,0,0,1,1,0,0,0,0
42,64,8,3,43.7925000000001,-79.3175000000003,0,2,0,1,0,0,0,0
20,45,31,9,43.68250000000005,-79.41250000000021,1,3,3,1,0,1,0,0
39,58,3,1,43.777500000000096,-79.34750000000027,0,0,1,0,0,0,0,0
12,41,3,1,43.64250000000003,-79.43250000000019,0,0,1,0,0,0,0,0
31,54,0,0,43.737500000000075,-79.36750000000025,0,0,0,0,0,0,0,0
32,19,11,4,43.74250000000008,-79.54250000000009,0,2,1,1,0,0,0,0
23,50,30,9,43.697500000000055,-79.38750000000023,1,4,1,2,0,1,0,0
24,15,11,4,43.70250000000006,-79.56250000000007,0,2,1,1,0,0,0,0
16,11,10,3,43.66250000000004,-79.58250000000005,0,1,0,1,0,1,0,0
35,24,8,3,43.757500000000086,-79.51750000000011,0,2,0,1,0,0,0,0
34,65,8,3,43.75250000000008,-79.3125000000003,0,1,1,1,0,0,0,0
13,42,5,2,43.64750000000003,-79.4275000000002,0,0,1,1,0,0,0,0
45,74,5,2,43.80750000000011,-79.26750000000034,0,1,0,1,0,0,0,0
24,51,37,11,43.70250000000006,-79.38250000000023,1,5,3,1,0,1,0,0
37,70,22,6,43.76750000000009,-79.28750000000032,1,2,1,1,0,1,0,0
16,47,3,1,43.66250000000004,-79.40250000000022,0,0,1,0,0,0,0,0
17,12,10,3,43.66750000000004,-79.57750000000006,0,1,0,1,0,1,0,0
28,21,5,2,43.72250000000007,-79.5325000000001,0,0,1,1,0,0,0,0
26,60,3,1,43.71250000000006,-79.33750000000028,0,1,0,0,0,0,0,0
46,75,9,3,43.812500000000114,-79.26250000000034,0,2,1,0,0,0,0,0
38,71,21,6,43.77250000000009,-79.28250000000033,0,2,1,1,0,2,0,0
27,61,2,1,43.717500000000065,-79.33250000000028,0,0,0,1,0,0,0,0
19,57,8,3,43.677500000000045,-79.35250000000026,0,1,1,1,0,0,0,0
20,22,16,4,43.68250000000005,-79.5275000000001,1,1,0,1,0,1,0,0
12,18,25,7,43.64250000000003,-79.54750000000008,0,2,1,1,0,2,1,0
30,66,11,4,43.73250000000007,-79.3075000000003,0,2,1,1,0,0,0,0
31,31,6,2,43.737500000000075,-79.48250000000014,0,1,1,0,0,0,0,0
23,27,17,5,43.697500000000055,-79.50250000000013,0,2,0,1,0,1,1,0
41,81,8,3,43.7875000000001,-79.23250000000037,0,1,1,1,0,0,0,0
20,58,5,2,43.68250000000005,-79.34750000000027,0,1,0,1,0,0,0,0
33,77,34,9,43.74750000000008,-79.25250000000035,1,3,1,1,0,2,1,0
12,54,67,17,43.64250000000003,-79.36750000000025,2,5,4,1,1,0,2,2
13,19,16,5,43.64750000000003,-79.54250000000009,0,2,1,1,0,1,0,0
44,86,0,0,43.80250000000011,-79.2075000000004,0,0,0,0,0,0,0,0
23,63,6,2,43.697500000000055,-79.32250000000029,0,2,0,0,0,0,0,0
24,28,6,2,43.70250000000006,-79.49750000000013,0,2,0,0,0,0,0,0
16,24,13,4,43.66250000000004,-79.51750000000011,0,1,1,1,0,1,0,0
35,37,6,2,43.757500000000086,-79.45250000000017,0,2,0,0,0,0,0,0
22,67,6,2,43.69250000000005,-79.30250000000031,0,2,0,0,0,0,0,0
34,78,27,7,43.75250000000008,-79.24750000000036,1,2,1,1,0,2,0,0
45,87,2,1,43.80750000000011,-79.2025000000004,0,0,0,1,0,0,0,0
37,83,22,6,43.76750000000009,-79.22250000000038,0,1,1,1,0,2,1,0
38,48,35,10,43.77250000000009,-79.39750000000022,1,4,2,1,0,1,1,0
8,25,26,7,43.62250000000002,-79.51250000000012,1,2,1,1,0,1,1,0
26,73,31,8,43.71250000000006,-79.27250000000033,1,2,1,1,0,2,1,0
